T_REC,_modelType,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,CV_average,Class,new_noaaid,predictday
20220912,Onefitall_16,TSS,"13096,13099",0.031,0.015,0.03,0.014,0.043,0.024,0.04,0.093,0.09,0.013,13099,0.039,N,13099,20220913
20220912,Onefitall_16,TSS,"13094,13098",0.926,0.889,0.846,0.917,0.869,0.901,0.847,0.862,0.863,0.955,13098,0.887,C,13098,20220913
20220912,Onefitall_16,TSS,13100,0.808,0.835,0.771,0.88,0.657,0.839,0.594,0.507,0.653,0.799,13100,0.734,N,13100,20220913
20220913,Onefitall_16,TSS,"13094,13098",0.927,0.921,0.919,0.953,0.913,0.938,0.9,0.895,0.893,0.963,13098,0.922,M,13098,20220914
20220913,Onefitall_16,TSS,13100,0.716,0.711,0.648,0.819,0.562,0.746,0.462,0.429,0.572,0.718,13100,0.638,N,13100,20220914
20220913,Onefitall_16,TSS,"13096,13099",0.035,0.017,0.03,0.014,0.04,0.028,0.04,0.091,0.08,0.013,13096,0.038,N,13099,20220914
20220914,Onefitall_16,TSS,13100,0.388,0.277,0.274,0.614,0.337,0.471,0.274,0.277,0.346,0.383,13100,0.364,N,13100,20220915
20220915,Onefitall_16,TSS,13100,0.262,0.203,0.183,0.426,0.266,0.352,0.217,0.207,0.269,0.217,13100,0.26,N,13100,20220916
20220915,Onefitall_16,TSS,13102,0.727,0.845,0.801,0.866,0.763,0.837,0.76,0.744,0.779,0.913,13102,0.803,C,13102,20220916
20220916,Onefitall_16,TSS,13102,0.803,0.807,0.816,0.829,0.798,0.811,0.779,0.806,0.828,0.93,13102,0.82,N,13102,20220917
20220916,Onefitall_16,TSS,13100,0.355,0.34,0.276,0.574,0.311,0.469,0.255,0.22,0.3,0.353,13100,0.345,C,13100,20220917
20220917,Onefitall_16,TSS,13100,0.685,0.764,0.606,0.826,0.534,0.762,0.491,0.392,0.495,0.697,13100,0.625,N,13100,20220918
20220917,Onefitall_16,TSS,13103,0.02,0.011,0.02,0.009,0.028,0.018,0.027,0.055,0.047,0.011,13103,0.024,N,13103,20220918
20220917,Onefitall_16,TSS,13102,0.845,0.758,0.809,0.802,0.822,0.799,0.791,0.835,0.846,0.937,13102,0.824,C,13102,20220918
20220918,Onefitall_16,TSS,13102,0.893,0.767,0.863,0.833,0.863,0.843,0.83,0.869,0.879,0.942,13102,0.858,C,13102,20220919
20220918,Onefitall_16,TSS,13100,0.6,0.692,0.608,0.781,0.464,0.736,0.486,0.358,0.461,0.635,13100,0.582,N,13100,20220919
20220919,Onefitall_16,TSS,13102,0.83,0.7,0.741,0.731,0.794,0.746,0.757,0.821,0.825,0.922,13102,0.786,M,13102,20220920
20220920,Onefitall_16,TSS,13102,0.646,0.627,0.56,0.578,0.631,0.593,0.634,0.681,0.684,0.872,13102,0.65,N,13102,20220921
20220921,Onefitall_16,TSS,"13105,13106",0.717,0.872,0.753,0.847,0.791,0.86,0.777,0.761,0.758,0.94,13105,0.807,C,13105,20220922
20220921,Onefitall_16,TSS,13102,0.613,0.711,0.557,0.593,0.609,0.624,0.635,0.643,0.663,0.872,13102,0.651,N,13102,20220922
20220922,Onefitall_16,TSS,"13105,13106,13107",0.606,0.838,0.677,0.739,0.772,0.807,0.756,0.762,0.738,0.932,13105,0.762,C,13107,20220923
20220922,Onefitall_16,TSS,13102,0.647,0.807,0.68,0.774,0.643,0.761,0.681,0.646,0.691,0.885,13102,0.721,N,13102,20220923
20220923,Onefitall_16,TSS,"13105,13106,13107",0.6,0.785,0.63,0.629,0.701,0.708,0.71,0.749,0.724,0.918,13105,0.715,C,13107,20220924
20220923,Onefitall_16,TSS,13108,0.066,0.125,0.162,0.099,0.194,0.056,0.132,0.121,0.153,0.053,13108,0.116,N,13108,20220924
20220924,Onefitall_16,TSS,"13105,13106,13107",0.594,0.704,0.589,0.527,0.633,0.625,0.669,0.722,0.7,0.89,13105,0.665,C,13107,20220925
20220924,Onefitall_16,TSS,13108,0.035,0.044,0.085,0.022,0.087,0.031,0.073,0.085,0.082,0.018,13108,0.056,N,13108,20220925
20220924,Onefitall_16,TSS,13109,0.313,0.339,0.388,0.385,0.341,0.441,0.22,0.194,0.32,0.184,13109,0.312,N,13109,20220925
20220926,Onefitall_16,TSS,"13105,13106,13107",0.519,0.493,0.478,0.284,0.477,0.435,0.536,0.581,0.611,0.693,13107,0.51,C,13105,20220927
20220926,Onefitall_16,TSS,13108,0.16,0.111,0.261,0.057,0.107,0.2,0.111,0.119,0.183,0.024,13108,0.133,N,13108,20220927
20220926,Onefitall_16,TSS,13110,0.383,0.566,0.281,0.633,0.416,0.454,0.384,0.243,0.317,0.581,13110,0.425,N,13110,20220927
20220927,Onefitall_16,TSS,"13105,13106,13107",0.564,0.548,0.506,0.347,0.521,0.473,0.57,0.619,0.634,0.783,13105,0.556,C,13107,20220928
20220927,Onefitall_16,TSS,13110,0.057,0.085,0.108,0.106,0.161,0.036,0.154,0.125,0.13,0.09,13110,0.105,N,13110,20220928
20220929,Onefitall_16,TSS,13110,0.041,0.057,0.086,0.079,0.13,0.022,0.122,0.109,0.111,0.055,13110,0.081,C,13110,20220930
20220929,Onefitall_16,TSS,"13105,13106,13107",0.537,0.684,0.529,0.519,0.595,0.551,0.628,0.666,0.653,0.866,13105,0.622,N,13107,20220930
20220929,Onefitall_16,TSS,13111,0.141,0.261,0.282,0.183,0.203,0.202,0.168,0.127,0.174,0.079,13111,0.182,C,13111,20220930
20220930,Onefitall_16,TSS,13111,0.179,0.307,0.289,0.235,0.264,0.25,0.197,0.146,0.223,0.11,13111,0.219,C,13111,20221001
20220930,Onefitall_16,TSS,"13105,13106,13107",0.475,0.702,0.512,0.553,0.584,0.614,0.637,0.623,0.614,0.847,13107,0.616,C,13107,20221001
20220930,Onefitall_16,TSS,13110,0.098,0.235,0.163,0.322,0.283,0.051,0.233,0.171,0.193,0.268,13110,0.201,M,13110,20221001
20221001,Onefitall_16,TSS,"13110,13113",0.715,0.842,0.658,0.883,0.734,0.714,0.608,0.5,0.66,0.827,13110,0.714,X,13110,20221002
20221001,Onefitall_16,TSS,13111,0.13,0.12,0.193,0.144,0.169,0.175,0.137,0.122,0.168,0.056,13111,0.141,N,13111,20221002
20221002,Onefitall_16,TSS,13112,0.779,0.871,0.831,0.894,0.881,0.908,0.84,0.864,0.822,0.953,13112,0.864,M,13112,20221003
20221002,Onefitall_16,TSS,13111,0.089,0.035,0.102,0.059,0.106,0.081,0.094,0.123,0.148,0.028,13111,0.086,N,13111,20221003
20221002,Onefitall_16,TSS,"13110,13113",0.958,0.955,0.939,0.961,0.909,0.947,0.873,0.858,0.898,0.958,13110,0.925,M,13110,20221003
20221003,Onefitall_16,TSS,13112,0.89,0.87,0.912,0.933,0.915,0.925,0.893,0.897,0.884,0.957,13112,0.907,C,13112,20221004
20221003,Onefitall_16,TSS,13111,0.025,0.016,0.032,0.014,0.04,0.021,0.041,0.071,0.056,0.016,13111,0.033,N,13111,20221004
20221004,Onefitall_16,TSS,"13112,13116",0.789,0.783,0.776,0.82,0.842,0.83,0.819,0.856,0.817,0.947,13112,0.827,C,13112,20221005
20221004,Onefitall_16,TSS,13111,0.02,0.013,0.026,0.01,0.033,0.019,0.034,0.06,0.044,0.011,13111,0.027,N,13111,20221005
20221006,Onefitall_16,TSS,13111,0.2,0.134,0.255,0.088,0.163,0.225,0.136,0.146,0.217,0.035,13111,0.159,C,13111,20221007
20221006,Onefitall_16,TSS,"13112,13116",0.729,0.572,0.668,0.592,0.707,0.636,0.704,0.827,0.764,0.919,13112,0.711,M,13116,20221007
20221006,Onefitall_16,TSS,"13115,13117",0.227,0.196,0.194,0.356,0.251,0.349,0.242,0.253,0.316,0.16,13115,0.254,N,13117,20221007
20221007,Onefitall_16,TSS,"13112,13116",0.744,0.534,0.665,0.518,0.716,0.605,0.69,0.833,0.776,0.906,13112,0.698,C,13112,20221008
20221007,Onefitall_16,TSS,"13115,13117",0.287,0.301,0.371,0.466,0.251,0.458,0.286,0.274,0.371,0.2,13115,0.326,N,13117,20221008
20221008,Onefitall_16,TSS,"13112,13116,13120",0.624,0.556,0.596,0.401,0.617,0.554,0.643,0.757,0.717,0.848,13116,0.631,C,13112,20221009
20221008,Onefitall_16,TSS,13118,0.122,0.086,0.226,0.034,0.099,0.14,0.097,0.104,0.154,0.02,13118,0.108,N,13118,20221009
20221009,Onefitall_16,TSS,13119,0.125,0.243,0.139,0.33,0.302,0.171,0.216,0.191,0.191,0.217,13119,0.212,C,13119,20221010
20221009,Onefitall_16,TSS,13118,0.153,0.147,0.241,0.052,0.15,0.165,0.107,0.123,0.173,0.027,13118,0.133,N,13118,20221010
20221009,Onefitall_16,TSS,"13112,13116,13120",0.556,0.668,0.561,0.422,0.561,0.596,0.637,0.679,0.671,0.841,13120,0.619,M,13112,20221010
20221010,Onefitall_16,TSS,13118,0.374,0.488,0.516,0.379,0.451,0.36,0.291,0.244,0.432,0.308,13118,0.384,N,13118,20221011
20221010,Onefitall_16,TSS,"13112,13116,13120",0.614,0.736,0.648,0.58,0.695,0.694,0.711,0.779,0.739,0.917,13116,0.711,M,13116,20221011
20221010,Onefitall_16,TSS,13119,0.275,0.52,0.28,0.678,0.494,0.371,0.329,0.258,0.355,0.523,13119,0.408,C,13119,20221011
20221011,Onefitall_16,TSS,"13112,13116,13120",0.589,0.792,0.653,0.617,0.727,0.732,0.725,0.762,0.738,0.92,13116,0.725,M,13112,20221012
20221011,Onefitall_16,TSS,13119,0.337,0.551,0.315,0.745,0.523,0.411,0.381,0.28,0.389,0.624,13119,0.455,N,13119,20221012
20221011,Onefitall_16,TSS,13118,0.193,0.223,0.359,0.129,0.27,0.203,0.172,0.161,0.281,0.07,13118,0.206,N,13118,20221012
20221013,Onefitall_16,TSS,13119,0.682,0.724,0.665,0.775,0.612,0.748,0.441,0.395,0.587,0.698,13119,0.632,N,13119,20221014
20221014,Onefitall_16,TSS,13119,0.515,0.489,0.556,0.446,0.349,0.536,0.3,0.285,0.448,0.326,13119,0.425,N,13119,20221015
20221015,Onefitall_16,TSS,13121,0.014,0.011,0.015,0.005,0.014,0.012,0.019,0.032,0.022,0.007,13121,0.015,N,13121,20221016
20221017,Onefitall_16,TSS,13122,0.052,0.031,0.103,0.009,0.039,0.041,0.039,0.066,0.099,0.01,13122,0.048,N,13122,20221018
20221021,Onefitall_16,TSS,13125,0.089,0.056,0.136,0.041,0.078,0.143,0.103,0.154,0.189,0.019,13125,0.1,C,13125,20221022
20221021,Onefitall_16,TSS,13126,0.111,0.107,0.174,0.081,0.176,0.14,0.116,0.13,0.166,0.034,13126,0.123,N,13126,20221022
20221022,Onefitall_16,TSS,13126,0.146,0.104,0.23,0.107,0.196,0.189,0.13,0.14,0.211,0.041,13126,0.149,N,13126,20221023
20221022,Onefitall_16,TSS,13127,0.045,0.018,0.046,0.011,0.041,0.042,0.037,0.079,0.084,0.011,13127,0.041,N,13127,20221023
20221023,Onefitall_16,TSS,13126,0.33,0.34,0.391,0.239,0.289,0.403,0.201,0.192,0.3,0.083,13126,0.276,C,13126,20221024
20221023,Onefitall_16,TSS,13127,0.164,0.133,0.211,0.192,0.217,0.228,0.215,0.265,0.346,0.08,13127,0.205,N,13127,20221024
20221024,Onefitall_16,TSS,13126,0.622,0.754,0.63,0.753,0.567,0.699,0.43,0.32,0.512,0.632,13126,0.591,N,13126,20221025
20221027,Onefitall_16,TSS,"13127,13130",0.565,0.703,0.475,0.771,0.516,0.706,0.552,0.459,0.523,0.798,13130,0.606,C,13130,20221028
20221028,Onefitall_16,TSS,"13131,13133",0.723,0.811,0.569,0.723,0.627,0.788,0.66,0.578,0.618,0.855,13131,0.695,C,13133,20221029
20221028,Onefitall_16,TSS,"13127,13130",0.521,0.725,0.51,0.792,0.492,0.739,0.551,0.426,0.499,0.736,13130,0.599,C,13130,20221029
20221029,Onefitall_16,TSS,"13131,13133",0.499,0.468,0.378,0.413,0.456,0.526,0.455,0.472,0.532,0.589,13133,0.478,C,13133,20221030
20221030,Onefitall_16,TSS,13135,0.867,0.896,0.843,0.921,0.762,0.895,0.691,0.586,0.722,0.859,13135,0.804,C,13135,20221031
20221030,Onefitall_16,TSS,"13131,13133",0.343,0.194,0.248,0.321,0.371,0.271,0.323,0.343,0.42,0.391,13133,0.322,C,13133,20221031
20221031,Onefitall_16,TSS,13135,0.701,0.8,0.63,0.782,0.611,0.766,0.62,0.531,0.603,0.857,13135,0.69,N,13135,20221101
20221031,Onefitall_16,TSS,"13131,13133",0.234,0.135,0.177,0.249,0.31,0.191,0.256,0.256,0.327,0.292,13133,0.242,N,13133,20221101
20221101,Onefitall_16,TSS,"13131,13133",0.261,0.184,0.178,0.292,0.304,0.304,0.26,0.249,0.313,0.324,13131,0.266,N,13133,20221102
20221101,Onefitall_16,TSS,13135,0.435,0.395,0.382,0.339,0.423,0.383,0.463,0.488,0.532,0.631,13135,0.447,C,13135,20221102
20221102,Onefitall_16,TSS,"13135,13137",0.341,0.231,0.326,0.258,0.377,0.311,0.383,0.456,0.493,0.457,13135,0.363,N,13137,20221103
20221102,Onefitall_16,TSS,"13131,13133",0.526,0.518,0.377,0.697,0.419,0.606,0.394,0.333,0.417,0.602,13131,0.488,N,13133,20221103
20221102,Onefitall_16,TSS,13136,0.055,0.041,0.079,0.013,0.059,0.06,0.054,0.08,0.075,0.013,13136,0.052,C,13136,20221103
20221103,Onefitall_16,TSS,13136,0.021,0.015,0.031,0.006,0.027,0.021,0.026,0.051,0.046,0.009,13136,0.025,N,13136,20221104
20221103,Onefitall_16,TSS,"13135,13137",0.302,0.186,0.296,0.239,0.356,0.286,0.355,0.44,0.468,0.42,13135,0.334,N,13137,20221104
20221104,Onefitall_16,TSS,"13135,13137",0.288,0.161,0.264,0.21,0.318,0.258,0.325,0.381,0.433,0.362,13137,0.3,N,13137,20221105
20221104,Onefitall_16,TSS,13136,0.017,0.012,0.019,0.005,0.019,0.014,0.02,0.044,0.037,0.007,13136,0.019,N,13136,20221105
20221105,Onefitall_16,TSS,13136,0.013,0.01,0.014,0.005,0.015,0.011,0.019,0.035,0.024,0.007,13136,0.015,N,13136,20221106
20221105,Onefitall_16,TSS,13139,0.287,0.154,0.34,0.224,0.174,0.337,0.181,0.198,0.303,0.064,13139,0.226,N,13139,20221106
20221105,Onefitall_16,TSS,"13135,13137",0.317,0.18,0.279,0.172,0.308,0.26,0.331,0.366,0.439,0.307,13137,0.295,N,13137,20221106
20221106,Onefitall_16,TSS,13141,0.706,0.851,0.757,0.606,0.713,0.886,0.79,0.681,0.743,0.897,13141,0.763,C,13141,20221107
20221106,Onefitall_16,TSS,"13135,13137",0.376,0.341,0.349,0.235,0.381,0.331,0.416,0.439,0.506,0.443,13137,0.381,N,13137,20221107
20221106,Onefitall_16,TSS,13140,0.484,0.613,0.579,0.689,0.374,0.676,0.453,0.327,0.423,0.498,13140,0.511,N,13140,20221107
20221106,Onefitall_16,TSS,13136,0.013,0.01,0.015,0.005,0.013,0.011,0.018,0.031,0.02,0.007,13136,0.014,N,13136,20221107
20221107,Onefitall_16,TSS,13141,0.732,0.861,0.755,0.616,0.727,0.89,0.8,0.697,0.753,0.902,13141,0.773,C,13141,20221108
20221107,Onefitall_16,TSS,"13135,13137",0.427,0.552,0.485,0.386,0.457,0.49,0.496,0.511,0.588,0.646,13137,0.503,N,13137,20221108
20221107,Onefitall_16,TSS,13140,0.42,0.454,0.41,0.639,0.335,0.561,0.358,0.276,0.354,0.431,13140,0.423,N,13140,20221108
20221108,Onefitall_16,TSS,"13135,13137",0.642,0.784,0.733,0.757,0.571,0.754,0.595,0.566,0.68,0.781,13137,0.686,N,13137,20221109
20221108,Onefitall_16,TSS,"13139,13142",0.087,0.031,0.11,0.024,0.074,0.096,0.065,0.104,0.134,0.015,13142,0.074,N,13142,20221109
20221108,Onefitall_16,TSS,"13140,13141",0.557,0.701,0.592,0.574,0.569,0.787,0.653,0.604,0.634,0.778,13140,0.644,C,13141,20221109
20221109,Onefitall_16,TSS,"13139,13142",0.041,0.017,0.053,0.008,0.033,0.037,0.032,0.068,0.083,0.01,13142,0.038,N,13142,20221110
20221109,Onefitall_16,TSS,"13140,13141",0.842,0.833,0.821,0.774,0.818,0.891,0.836,0.849,0.828,0.941,13141,0.843,C,13141,20221110
20221110,Onefitall_16,TSS,"13140,13141",0.757,0.752,0.748,0.638,0.748,0.866,0.79,0.81,0.789,0.904,13140,0.78,M,13141,20221111
20221110,Onefitall_16,TSS,"13135,13137",0.486,0.457,0.614,0.257,0.32,0.544,0.364,0.337,0.512,0.19,13137,0.408,N,13137,20221111
20221112,Onefitall_16,TSS,"13140,13141,13145",0.737,0.747,0.707,0.532,0.764,0.797,0.768,0.823,0.792,0.899,13145,0.756,C,13141,20221113
20221113,Onefitall_16,TSS,"13140,13141,13145",0.625,0.764,0.639,0.565,0.669,0.756,0.708,0.749,0.729,0.902,13140,0.71,C,13140,20221114
20221114,Onefitall_16,TSS,"13140,13141,13145",0.804,0.873,0.852,0.827,0.887,0.905,0.862,0.884,0.85,0.961,13141,0.87,M,13140,20221115
20221115,Onefitall_16,TSS,"13140,13141,13145",0.706,0.868,0.836,0.812,0.88,0.897,0.84,0.867,0.833,0.958,13145,0.849,C,13140,20221116
20221115,Onefitall_16,TSS,13146,0.019,0.013,0.023,0.006,0.024,0.018,0.024,0.05,0.038,0.008,13146,0.022,N,13146,20221116
20221116,Onefitall_16,TSS,13146,0.012,0.009,0.014,0.005,0.014,0.011,0.018,0.034,0.021,0.007,13146,0.014,N,13146,20221117
20221117,Onefitall_16,TSS,13146,0.013,0.011,0.015,0.006,0.014,0.011,0.019,0.031,0.02,0.007,13146,0.014,N,13146,20221118
20221118,Onefitall_16,TSS,13148,0.405,0.377,0.443,0.236,0.234,0.445,0.23,0.228,0.34,0.086,13148,0.302,C,13148,20221119
20221118,Onefitall_16,TSS,13147,0.231,0.591,0.366,0.58,0.428,0.133,0.372,0.198,0.276,0.524,13147,0.369,N,13147,20221119
20221119,Onefitall_16,TSS,13148,0.449,0.399,0.419,0.545,0.317,0.535,0.283,0.278,0.378,0.246,13148,0.384,N,13148,20221120
20221119,Onefitall_16,TSS,13149,0.356,0.323,0.417,0.358,0.23,0.461,0.256,0.243,0.352,0.115,13149,0.311,N,13149,20221120
20221119,Onefitall_16,TSS,13147,0.498,0.646,0.473,0.777,0.538,0.536,0.452,0.279,0.428,0.649,13147,0.527,N,13147,20221120
20221120,Onefitall_16,TSS,13148,0.202,0.099,0.204,0.304,0.185,0.297,0.184,0.208,0.273,0.07,13148,0.202,N,13148,20221121
20221120,Onefitall_16,TSS,13147,0.171,0.315,0.211,0.449,0.321,0.114,0.277,0.183,0.225,0.391,13147,0.265,N,13147,20221121
20221120,Onefitall_16,TSS,13149,0.624,0.694,0.515,0.777,0.502,0.71,0.41,0.381,0.469,0.592,13149,0.567,C,13149,20221121
20221121,Onefitall_16,TSS,13147,0.2,0.371,0.26,0.456,0.378,0.07,0.305,0.224,0.295,0.377,13147,0.293,C,13147,20221122
20221121,Onefitall_16,TSS,13148,0.095,0.032,0.117,0.066,0.098,0.125,0.103,0.159,0.207,0.021,13148,0.102,N,13148,20221122
20221121,Onefitall_16,TSS,13149,0.474,0.532,0.305,0.616,0.461,0.578,0.369,0.347,0.425,0.552,13149,0.465,N,13149,20221122
20221122,Onefitall_16,TSS,"13147,13151",0.77,0.845,0.738,0.853,0.775,0.522,0.656,0.599,0.749,0.847,13147,0.735,C,13151,20221123
20221122,Onefitall_16,TSS,13149,0.095,0.052,0.086,0.113,0.173,0.1,0.133,0.146,0.16,0.057,13149,0.111,N,13149,20221123
20221123,Onefitall_16,TSS,13149,0.076,0.038,0.079,0.088,0.144,0.081,0.112,0.126,0.143,0.042,13149,0.092,N,13149,20221124
20221123,Onefitall_16,TSS,"13147,13151",0.696,0.717,0.614,0.816,0.704,0.534,0.547,0.541,0.68,0.788,13151,0.663,N,13151,20221124
20221126,Onefitall_16,TSS,13149,0.539,0.512,0.578,0.594,0.383,0.605,0.356,0.32,0.469,0.432,13149,0.478,N,13149,20221127
20221127,Onefitall_16,TSS,13152,0.064,0.024,0.057,0.027,0.07,0.064,0.067,0.123,0.112,0.018,13152,0.062,N,13152,20221128
20221128,Onefitall_16,TSS,13152,0.135,0.045,0.129,0.109,0.14,0.157,0.117,0.178,0.226,0.03,13152,0.126,C,13152,20221129
20221129,Onefitall_16,TSS,13152,0.485,0.375,0.458,0.558,0.388,0.528,0.287,0.311,0.431,0.333,13152,0.415,N,13152,20221130
20221130,Onefitall_16,TSS,13152,0.138,0.048,0.129,0.151,0.122,0.186,0.116,0.152,0.194,0.032,13152,0.126,M,13152,20221201
20221201,Onefitall_16,TSS,13152,0.062,0.028,0.072,0.027,0.06,0.08,0.066,0.116,0.134,0.016,13152,0.066,N,13152,20221202
20221202,Onefitall_16,TSS,13152,0.021,0.015,0.024,0.008,0.023,0.019,0.03,0.059,0.049,0.011,13152,0.025,N,13152,20221203
20221203,Onefitall_16,TSS,13153,0.606,0.823,0.754,0.6,0.718,0.879,0.783,0.722,0.755,0.91,13153,0.755,C,13153,20221204
20221203,Onefitall_16,TSS,13154,0.013,0.01,0.016,0.005,0.016,0.01,0.018,0.035,0.027,0.006,13154,0.015,N,13154,20221204
20221203,Onefitall_16,TSS,13155,0.172,0.204,0.266,0.219,0.273,0.223,0.171,0.172,0.246,0.09,13155,0.203,C,13155,20221204
20221204,Onefitall_16,TSS,13155,0.173,0.321,0.215,0.534,0.364,0.266,0.244,0.201,0.243,0.347,13155,0.29,N,13155,20221205
20221204,Onefitall_16,TSS,13153,0.75,0.849,0.796,0.634,0.754,0.892,0.817,0.718,0.783,0.923,13153,0.791,C,13153,20221205
20221204,Onefitall_16,TSS,13156,0.471,0.538,0.493,0.739,0.389,0.684,0.427,0.342,0.422,0.578,13156,0.508,C,13156,20221205
20221205,Onefitall_16,TSS,13156,0.35,0.376,0.34,0.675,0.347,0.553,0.379,0.335,0.428,0.528,13156,0.431,N,13156,20221206
20221205,Onefitall_16,TSS,13155,0.186,0.207,0.163,0.429,0.276,0.326,0.201,0.183,0.214,0.209,13155,0.239,C,13155,20221206
20221205,Onefitall_16,TSS,13153,0.782,0.88,0.818,0.637,0.785,0.902,0.844,0.739,0.818,0.922,13153,0.812,N,13153,20221206
20221205,Onefitall_16,TSS,13157,0.649,0.731,0.646,0.786,0.51,0.749,0.504,0.355,0.469,0.653,13157,0.605,C,13157,20221206
20221206,Onefitall_16,TSS,"13156,13157",0.486,0.48,0.378,0.514,0.464,0.562,0.495,0.453,0.499,0.74,13157,0.507,C,13157,20221207
20221206,Onefitall_16,TSS,13153,0.741,0.819,0.723,0.546,0.737,0.849,0.824,0.636,0.809,0.891,13153,0.757,C,13153,20221207
20221206,Onefitall_16,TSS,13155,0.292,0.323,0.27,0.519,0.275,0.462,0.225,0.189,0.257,0.238,13155,0.305,N,13155,20221207
20221206,Onefitall_16,TSS,13158,0.135,0.16,0.208,0.196,0.237,0.157,0.158,0.153,0.207,0.098,13158,0.17,N,13158,20221207
20221207,Onefitall_16,TSS,"13156,13157",0.559,0.42,0.453,0.385,0.5,0.448,0.51,0.57,0.6,0.717,13156,0.516,C,13157,20221208
20221207,Onefitall_16,TSS,13153,0.716,0.774,0.631,0.504,0.707,0.772,0.808,0.557,0.807,0.853,13153,0.712,C,13153,20221208
20221207,Onefitall_16,TSS,13158,0.301,0.221,0.327,0.172,0.217,0.323,0.159,0.184,0.274,0.075,13158,0.225,N,13158,20221208
20221208,Onefitall_16,TSS,"13156,13157",0.705,0.466,0.558,0.574,0.658,0.544,0.59,0.727,0.707,0.849,13157,0.637,C,13157,20221209
20221208,Onefitall_16,TSS,13159,0.013,0.011,0.016,0.006,0.014,0.012,0.02,0.032,0.021,0.007,13159,0.015,N,13159,20221209
20221208,Onefitall_16,TSS,13158,0.178,0.087,0.235,0.09,0.111,0.214,0.119,0.159,0.233,0.029,13158,0.145,N,13158,20221209
20221208,Onefitall_16,TSS,13153,0.785,0.85,0.745,0.584,0.781,0.785,0.841,0.641,0.837,0.888,13153,0.773,N,13153,20221209
20221209,Onefitall_16,TSS,13160,0.095,0.218,0.251,0.086,0.182,0.102,0.146,0.111,0.154,0.047,13160,0.139,N,13160,20221210
20221209,Onefitall_16,TSS,"13156,13157,13161",0.832,0.555,0.719,0.703,0.791,0.696,0.72,0.825,0.828,0.908,13157,0.757,C,13161,20221210
20221209,Onefitall_16,TSS,13158,0.029,0.016,0.032,0.008,0.027,0.026,0.034,0.073,0.063,0.011,13158,0.031,C,13158,20221210
20221209,Onefitall_16,TSS,13153,0.774,0.841,0.754,0.541,0.774,0.816,0.844,0.642,0.842,0.894,13153,0.772,N,13153,20221210
20221210,Onefitall_16,TSS,"13156,13157,13161",0.826,0.61,0.723,0.733,0.782,0.714,0.736,0.817,0.819,0.922,13157,0.768,N,13161,20221211
20221210,Onefitall_16,TSS,13160,0.058,0.167,0.18,0.073,0.168,0.042,0.132,0.108,0.129,0.045,13160,0.11,N,13160,20221211
20221210,Onefitall_16,TSS,13153,0.844,0.911,0.871,0.656,0.833,0.893,0.865,0.778,0.876,0.933,13153,0.846,C,13153,20221211
20221211,Onefitall_16,TSS,13162,0.06,0.142,0.169,0.054,0.147,0.053,0.119,0.103,0.119,0.032,13162,0.099,C,13162,20221212
20221211,Onefitall_16,TSS,"13156,13157,13161",0.756,0.679,0.702,0.765,0.744,0.727,0.725,0.775,0.777,0.92,13156,0.757,C,13156,20221212
20221211,Onefitall_16,TSS,13153,0.82,0.918,0.879,0.729,0.826,0.912,0.859,0.807,0.855,0.943,13153,0.854,C,13153,20221212
20221211,Onefitall_16,TSS,13160,0.022,0.026,0.04,0.026,0.051,0.014,0.051,0.062,0.045,0.021,13160,0.035,N,13160,20221212
20221213,Onefitall_16,TSS,13165,0.333,0.339,0.383,0.393,0.313,0.419,0.206,0.197,0.327,0.178,13165,0.308,M,13165,20221214
20221213,Onefitall_16,TSS,13164,0.151,0.11,0.298,0.038,0.084,0.157,0.102,0.113,0.19,0.02,13164,0.126,N,13164,20221214
20221213,Onefitall_16,TSS,13163,0.44,0.468,0.318,0.52,0.413,0.538,0.432,0.322,0.396,0.605,13163,0.445,C,13163,20221214
20221213,Onefitall_16,TSS,13162,0.026,0.032,0.047,0.028,0.064,0.015,0.059,0.07,0.056,0.022,13162,0.041,N,13162,20221214
20221213,Onefitall_16,TSS,13166,0.06,0.032,0.077,0.011,0.047,0.061,0.044,0.081,0.086,0.012,13166,0.051,N,13166,20221214
20221213,Onefitall_16,TSS,13160,0.298,0.64,0.375,0.733,0.581,0.163,0.442,0.324,0.443,0.638,13160,0.463,N,13160,20221214
20221214,Onefitall_16,TSS,13166,0.18,0.146,0.228,0.117,0.203,0.221,0.131,0.152,0.212,0.038,13166,0.162,N,13166,20221215
20221214,Onefitall_16,TSS,13162,0.027,0.03,0.04,0.029,0.062,0.016,0.057,0.071,0.054,0.023,13162,0.04,N,13162,20221215
20221214,Onefitall_16,TSS,13163,0.616,0.723,0.472,0.573,0.574,0.732,0.604,0.505,0.585,0.798,13163,0.618,C,13163,20221215
20221214,Onefitall_16,TSS,"13160,13167",0.132,0.202,0.197,0.421,0.349,0.079,0.287,0.229,0.274,0.349,13160,0.251,N,13167,20221215
20221214,Onefitall_16,TSS,13165,0.739,0.863,0.678,0.888,0.697,0.848,0.604,0.481,0.582,0.799,13165,0.717,M,13165,20221215
20221215,Onefitall_16,TSS,13163,0.86,0.899,0.747,0.813,0.755,0.866,0.756,0.727,0.765,0.921,13163,0.81,N,13163,20221216
