T_REC,_modelType,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,CV_average,Class,new_noaaid,predictday
20221010,Onefitall_26,TSS,13118,0.262,0.2,0.473,0.279,0.193,0.284,0.177,0.173,0.33,0.275,13118,0.264,N,13118,20221011
20221010,Onefitall_26,TSS,"13112,13116,13120",0.599,0.688,0.761,0.65,0.807,0.73,0.838,0.76,0.699,0.881,13116,0.741,M,13116,20221011
20221010,Onefitall_26,TSS,13119,0.336,0.367,0.276,0.604,0.326,0.337,0.269,0.322,0.32,0.463,13119,0.362,C,13119,20221011
20221011,Onefitall_26,TSS,"13112,13116,13120",0.577,0.666,0.751,0.645,0.787,0.724,0.839,0.733,0.691,0.879,13116,0.729,M,13112,20221012
20221011,Onefitall_26,TSS,13119,0.336,0.366,0.292,0.633,0.332,0.347,0.3,0.331,0.327,0.494,13119,0.375,N,13119,20221012
20221011,Onefitall_26,TSS,13118,0.113,0.124,0.192,0.08,0.119,0.169,0.083,0.136,0.165,0.107,13118,0.128,N,13118,20221012
20221013,Onefitall_26,TSS,13119,0.475,0.285,0.538,0.672,0.295,0.47,0.319,0.235,0.458,0.546,13119,0.429,N,13119,20221014
20221014,Onefitall_26,TSS,13119,0.267,0.159,0.336,0.256,0.159,0.306,0.157,0.168,0.271,0.226,13119,0.23,N,13119,20221015
20221015,Onefitall_26,TSS,13121,0.013,0.034,0.009,0.004,0.027,0.022,0.011,0.088,0.018,0.007,13121,0.023,N,13121,20221016
20221017,Onefitall_26,TSS,13122,0.046,0.063,0.053,0.016,0.054,0.077,0.033,0.109,0.064,0.029,13122,0.054,N,13122,20221018
20221021,Onefitall_26,TSS,13125,0.078,0.081,0.062,0.037,0.075,0.121,0.053,0.128,0.093,0.043,13125,0.077,C,13125,20221022
20221021,Onefitall_26,TSS,13126,0.078,0.104,0.1,0.069,0.102,0.133,0.057,0.131,0.11,0.071,13126,0.095,N,13126,20221022
20221022,Onefitall_26,TSS,13126,0.089,0.105,0.104,0.069,0.104,0.149,0.062,0.132,0.121,0.084,13126,0.101,N,13126,20221023
20221022,Onefitall_26,TSS,13127,0.038,0.059,0.031,0.011,0.052,0.065,0.026,0.107,0.05,0.02,13127,0.045,N,13127,20221023
20221023,Onefitall_26,TSS,13126,0.172,0.13,0.22,0.152,0.124,0.218,0.099,0.137,0.191,0.123,13126,0.156,C,13126,20221024
20221023,Onefitall_26,TSS,13127,0.203,0.143,0.137,0.145,0.149,0.262,0.114,0.172,0.193,0.124,13127,0.164,N,13127,20221024
20221024,Onefitall_26,TSS,13126,0.603,0.358,0.697,0.798,0.346,0.541,0.442,0.254,0.55,0.64,13126,0.522,N,13126,20221025
20221027,Onefitall_26,TSS,"13127,13130",0.657,0.442,0.595,0.79,0.496,0.682,0.627,0.398,0.6,0.768,13130,0.605,C,13130,20221028
20221028,Onefitall_26,TSS,"13131,13133",0.682,0.553,0.582,0.762,0.552,0.65,0.649,0.515,0.569,0.749,13131,0.626,C,13133,20221029
20221028,Onefitall_26,TSS,"13127,13130",0.592,0.383,0.575,0.783,0.423,0.648,0.591,0.335,0.559,0.704,13130,0.559,C,13130,20221029
20221029,Onefitall_26,TSS,"13131,13133",0.426,0.398,0.267,0.47,0.405,0.431,0.361,0.43,0.338,0.456,13133,0.398,C,13133,20221030
20221030,Onefitall_26,TSS,13135,0.84,0.536,0.848,0.93,0.557,0.754,0.693,0.391,0.785,0.875,13135,0.72,C,13135,20221031
20221030,Onefitall_26,TSS,"13131,13133",0.276,0.287,0.169,0.344,0.296,0.296,0.195,0.334,0.231,0.279,13133,0.27,C,13133,20221031
20221031,Onefitall_26,TSS,13135,0.791,0.611,0.764,0.844,0.654,0.782,0.78,0.522,0.725,0.877,13135,0.735,N,13135,20221101
20221031,Onefitall_26,TSS,"13131,13133",0.229,0.255,0.152,0.31,0.259,0.27,0.172,0.291,0.201,0.233,13133,0.237,N,13133,20221101
20221101,Onefitall_26,TSS,"13131,13133",0.246,0.241,0.161,0.357,0.249,0.303,0.191,0.268,0.21,0.262,13131,0.248,N,13133,20221102
20221101,Onefitall_26,TSS,13135,0.537,0.48,0.456,0.491,0.58,0.608,0.552,0.527,0.546,0.652,13135,0.542,C,13135,20221102
20221102,Onefitall_26,TSS,"13135,13137",0.398,0.37,0.298,0.299,0.48,0.477,0.342,0.455,0.404,0.463,13135,0.398,N,13137,20221103
20221102,Onefitall_26,TSS,"13131,13133",0.421,0.285,0.352,0.607,0.305,0.458,0.328,0.271,0.36,0.479,13131,0.386,N,13133,20221103
20221102,Onefitall_26,TSS,13136,0.041,0.061,0.046,0.018,0.056,0.07,0.03,0.098,0.056,0.024,13136,0.05,C,13136,20221103
20221103,Onefitall_26,TSS,13136,0.028,0.051,0.028,0.01,0.046,0.052,0.022,0.094,0.04,0.018,13136,0.038,N,13136,20221104
20221103,Onefitall_26,TSS,"13135,13137",0.285,0.29,0.196,0.197,0.39,0.375,0.239,0.389,0.294,0.339,13135,0.299,N,13137,20221104
20221104,Onefitall_26,TSS,"13135,13137",0.272,0.285,0.174,0.191,0.376,0.376,0.244,0.382,0.275,0.322,13137,0.289,N,13137,20221105
20221104,Onefitall_26,TSS,13136,0.021,0.041,0.018,0.005,0.034,0.037,0.015,0.084,0.029,0.01,13136,0.029,N,13136,20221105
20221105,Onefitall_26,TSS,13136,0.015,0.037,0.013,0.004,0.031,0.028,0.013,0.089,0.022,0.008,13136,0.026,N,13136,20221106
20221105,Onefitall_26,TSS,13139,0.139,0.102,0.154,0.1,0.1,0.197,0.087,0.133,0.158,0.097,13139,0.126,N,13139,20221106
20221105,Onefitall_26,TSS,"13135,13137",0.306,0.308,0.183,0.196,0.392,0.403,0.288,0.399,0.294,0.34,13137,0.31,N,13137,20221106
20221106,Onefitall_26,TSS,13141,0.697,0.715,0.747,0.77,0.633,0.684,0.801,0.677,0.619,0.8,13141,0.714,C,13141,20221107
20221106,Onefitall_26,TSS,"13135,13137",0.495,0.429,0.373,0.395,0.512,0.563,0.471,0.463,0.497,0.542,13137,0.473,N,13137,20221107
20221106,Onefitall_26,TSS,13140,0.36,0.224,0.442,0.574,0.234,0.433,0.337,0.206,0.36,0.38,13140,0.355,N,13140,20221107
20221106,Onefitall_26,TSS,13136,0.013,0.034,0.009,0.004,0.027,0.022,0.011,0.089,0.018,0.007,13136,0.023,N,13136,20221107
20221107,Onefitall_26,TSS,13141,0.688,0.719,0.718,0.748,0.641,0.675,0.794,0.696,0.607,0.792,13141,0.707,C,13141,20221108
20221107,Onefitall_26,TSS,"13135,13137",0.635,0.498,0.572,0.621,0.573,0.67,0.581,0.471,0.657,0.68,13137,0.595,N,13137,20221108
20221107,Onefitall_26,TSS,13140,0.28,0.2,0.293,0.482,0.211,0.351,0.244,0.2,0.278,0.294,13140,0.283,N,13140,20221108
20221108,Onefitall_26,TSS,"13135,13137",0.735,0.504,0.733,0.777,0.558,0.729,0.637,0.415,0.745,0.745,13137,0.657,N,13137,20221109
20221108,Onefitall_26,TSS,"13139,13142",0.055,0.067,0.052,0.023,0.063,0.095,0.035,0.106,0.071,0.033,13142,0.06,N,13142,20221109
20221108,Onefitall_26,TSS,"13140,13141",0.494,0.556,0.617,0.6,0.561,0.582,0.631,0.578,0.493,0.691,13140,0.58,C,13141,20221109
20221109,Onefitall_26,TSS,"13139,13142",0.04,0.056,0.036,0.012,0.049,0.067,0.026,0.1,0.053,0.021,13142,0.046,N,13142,20221110
20221109,Onefitall_26,TSS,"13140,13141",0.771,0.815,0.871,0.773,0.813,0.78,0.862,0.819,0.777,0.862,13141,0.814,C,13141,20221110
20221110,Onefitall_26,TSS,"13140,13141",0.683,0.773,0.805,0.678,0.771,0.726,0.821,0.797,0.688,0.81,13140,0.755,M,13141,20221111
20221110,Onefitall_26,TSS,"13135,13137",0.334,0.159,0.46,0.216,0.157,0.352,0.203,0.171,0.351,0.238,13137,0.264,N,13137,20221111
20221112,Onefitall_26,TSS,"13140,13141,13145",0.712,0.78,0.8,0.695,0.834,0.778,0.863,0.805,0.735,0.868,13145,0.787,C,13141,20221113
20221113,Onefitall_26,TSS,"13140,13141,13145",0.606,0.693,0.744,0.645,0.78,0.727,0.824,0.751,0.667,0.861,13140,0.729,C,13140,20221114
20221114,Onefitall_26,TSS,"13140,13141,13145",0.786,0.837,0.924,0.874,0.896,0.861,0.927,0.848,0.873,0.939,13141,0.876,M,13140,20221115
20221115,Onefitall_26,TSS,"13140,13141,13145",0.714,0.809,0.917,0.85,0.879,0.842,0.918,0.829,0.85,0.934,13145,0.854,C,13140,20221116
20221115,Onefitall_26,TSS,13146,0.022,0.046,0.021,0.007,0.04,0.042,0.018,0.093,0.033,0.013,13146,0.033,N,13146,20221116
20221116,Onefitall_26,TSS,13146,0.016,0.039,0.012,0.004,0.033,0.028,0.013,0.094,0.023,0.008,13146,0.027,N,13146,20221117
20221117,Onefitall_26,TSS,13146,0.012,0.034,0.008,0.004,0.027,0.021,0.011,0.088,0.017,0.007,13146,0.022,N,13146,20221118
20221118,Onefitall_26,TSS,13148,0.203,0.131,0.25,0.149,0.124,0.248,0.124,0.145,0.215,0.126,13148,0.171,C,13148,20221119
20221118,Onefitall_26,TSS,13147,0.264,0.366,0.408,0.536,0.292,0.277,0.333,0.297,0.31,0.437,13147,0.352,N,13147,20221119
20221119,Onefitall_26,TSS,13148,0.26,0.163,0.266,0.321,0.167,0.333,0.17,0.169,0.256,0.237,13148,0.234,N,13148,20221120
20221119,Onefitall_26,TSS,13149,0.203,0.129,0.236,0.195,0.128,0.269,0.134,0.146,0.215,0.149,13149,0.18,N,13149,20221120
20221119,Onefitall_26,TSS,13147,0.37,0.328,0.456,0.694,0.298,0.363,0.341,0.279,0.362,0.502,13147,0.399,N,13147,20221120
20221120,Onefitall_26,TSS,13148,0.167,0.126,0.13,0.161,0.132,0.244,0.107,0.157,0.173,0.129,13148,0.152,N,13148,20221121
20221120,Onefitall_26,TSS,13147,0.176,0.269,0.186,0.4,0.233,0.209,0.188,0.271,0.198,0.251,13147,0.238,N,13147,20221121
20221120,Onefitall_26,TSS,13149,0.43,0.259,0.371,0.647,0.262,0.446,0.294,0.221,0.376,0.461,13149,0.376,C,13149,20221121
20221121,Onefitall_26,TSS,13147,0.279,0.369,0.271,0.436,0.299,0.246,0.239,0.337,0.271,0.337,13147,0.308,C,13147,20221122
20221121,Onefitall_26,TSS,13148,0.09,0.087,0.064,0.045,0.084,0.142,0.054,0.131,0.1,0.048,13148,0.084,N,13148,20221122
20221121,Onefitall_26,TSS,13149,0.376,0.311,0.231,0.563,0.32,0.409,0.297,0.3,0.322,0.434,13149,0.356,N,13149,20221122
20221122,Onefitall_26,TSS,"13147,13151",0.789,0.673,0.731,0.822,0.601,0.596,0.648,0.542,0.7,0.802,13147,0.69,C,13151,20221123
20221122,Onefitall_26,TSS,13149,0.087,0.131,0.057,0.118,0.137,0.144,0.066,0.178,0.102,0.083,13149,0.11,N,13149,20221123
20221123,Onefitall_26,TSS,13149,0.069,0.107,0.049,0.081,0.112,0.123,0.054,0.152,0.086,0.067,13149,0.09,N,13149,20221124
20221123,Onefitall_26,TSS,"13147,13151",0.646,0.549,0.521,0.717,0.523,0.518,0.482,0.482,0.564,0.672,13151,0.567,N,13151,20221124
20221126,Onefitall_26,TSS,13149,0.311,0.172,0.39,0.366,0.179,0.363,0.201,0.174,0.32,0.281,13149,0.275,N,13149,20221127
20221127,Onefitall_26,TSS,13152,0.04,0.059,0.025,0.015,0.056,0.065,0.025,0.111,0.048,0.02,13152,0.046,N,13152,20221128
20221128,Onefitall_26,TSS,13152,0.08,0.082,0.056,0.046,0.083,0.13,0.045,0.123,0.092,0.048,13152,0.078,C,13152,20221129
20221129,Onefitall_26,TSS,13152,0.308,0.19,0.294,0.363,0.202,0.359,0.174,0.189,0.308,0.272,13152,0.265,N,13152,20221130
20221130,Onefitall_26,TSS,13152,0.092,0.09,0.072,0.068,0.092,0.151,0.059,0.13,0.105,0.066,13152,0.092,M,13152,20221201
20221201,Onefitall_26,TSS,13152,0.047,0.061,0.036,0.02,0.056,0.079,0.032,0.107,0.058,0.026,13152,0.052,N,13152,20221202
20221202,Onefitall_26,TSS,13152,0.024,0.047,0.015,0.007,0.039,0.041,0.018,0.107,0.031,0.013,13152,0.034,N,13152,20221203
20221203,Onefitall_26,TSS,13153,0.622,0.725,0.772,0.698,0.668,0.681,0.801,0.726,0.621,0.79,13153,0.71,C,13153,20221204
20221203,Onefitall_26,TSS,13154,0.023,0.049,0.021,0.007,0.041,0.04,0.018,0.102,0.032,0.012,13154,0.034,N,13154,20221204
20221203,Onefitall_26,TSS,13155,0.095,0.115,0.128,0.102,0.112,0.151,0.069,0.13,0.132,0.095,13155,0.112,C,13155,20221204
20221204,Onefitall_26,TSS,13155,0.16,0.228,0.17,0.399,0.211,0.237,0.157,0.225,0.195,0.263,13155,0.224,N,13155,20221205
20221204,Onefitall_26,TSS,13153,0.7,0.76,0.799,0.745,0.693,0.694,0.817,0.747,0.663,0.812,13153,0.743,C,13153,20221205
20221204,Onefitall_26,TSS,13156,0.364,0.215,0.4,0.593,0.238,0.446,0.314,0.213,0.36,0.443,13156,0.358,C,13156,20221205
20221205,Onefitall_26,TSS,13156,0.36,0.226,0.319,0.511,0.26,0.442,0.288,0.239,0.344,0.417,13156,0.34,N,13156,20221206
20221205,Onefitall_26,TSS,13155,0.131,0.165,0.114,0.262,0.167,0.214,0.116,0.187,0.151,0.176,13155,0.168,C,13155,20221206
20221205,Onefitall_26,TSS,13153,0.722,0.783,0.78,0.73,0.713,0.7,0.829,0.767,0.672,0.806,13153,0.75,N,13153,20221206
20221205,Onefitall_26,TSS,13157,0.499,0.298,0.583,0.774,0.301,0.517,0.447,0.237,0.463,0.571,13157,0.469,C,13157,20221206
20221206,Onefitall_26,TSS,"13156,13157",0.479,0.401,0.392,0.531,0.483,0.542,0.481,0.448,0.44,0.585,13157,0.478,C,13157,20221207
20221206,Onefitall_26,TSS,13153,0.688,0.772,0.744,0.677,0.686,0.649,0.795,0.762,0.636,0.756,13153,0.716,C,13153,20221207
20221206,Onefitall_26,TSS,13155,0.188,0.162,0.203,0.332,0.167,0.276,0.155,0.171,0.198,0.219,13155,0.207,N,13155,20221207
20221206,Onefitall_26,TSS,13158,0.101,0.141,0.127,0.13,0.139,0.166,0.082,0.166,0.138,0.123,13158,0.131,N,13158,20221207
20221207,Onefitall_26,TSS,"13156,13157",0.568,0.541,0.464,0.482,0.636,0.606,0.569,0.607,0.522,0.698,13156,0.569,C,13157,20221208
20221207,Onefitall_26,TSS,13153,0.741,0.798,0.76,0.673,0.694,0.646,0.809,0.781,0.665,0.748,13153,0.731,C,13153,20221208
20221207,Onefitall_26,TSS,13158,0.134,0.113,0.157,0.084,0.108,0.179,0.081,0.139,0.151,0.09,13158,0.123,N,13158,20221208
20221208,Onefitall_26,TSS,"13156,13157",0.789,0.697,0.748,0.713,0.784,0.731,0.689,0.716,0.739,0.829,13157,0.743,C,13157,20221209
20221208,Onefitall_26,TSS,13159,0.014,0.035,0.009,0.004,0.028,0.023,0.011,0.091,0.019,0.007,13159,0.024,N,13159,20221209
20221208,Onefitall_26,TSS,13158,0.09,0.083,0.093,0.045,0.078,0.139,0.057,0.122,0.105,0.057,13158,0.086,N,13158,20221209
20221208,Onefitall_26,TSS,13153,0.829,0.845,0.844,0.741,0.755,0.704,0.865,0.814,0.766,0.805,13153,0.796,N,13153,20221209
20221209,Onefitall_26,TSS,13160,0.096,0.134,0.195,0.138,0.125,0.156,0.096,0.142,0.144,0.116,13160,0.134,N,13160,20221210
20221209,Onefitall_26,TSS,"13156,13157,13161",0.86,0.782,0.847,0.804,0.859,0.811,0.796,0.775,0.838,0.884,13157,0.825,C,13161,20221210
20221209,Onefitall_26,TSS,13158,0.034,0.056,0.026,0.011,0.047,0.057,0.025,0.112,0.045,0.017,13158,0.043,C,13158,20221210
20221209,Onefitall_26,TSS,13153,0.785,0.818,0.82,0.73,0.732,0.691,0.848,0.792,0.722,0.796,13153,0.773,N,13153,20221210
20221210,Onefitall_26,TSS,"13156,13157,13161",0.837,0.768,0.837,0.806,0.857,0.816,0.826,0.768,0.831,0.898,13157,0.824,N,13161,20221211
20221210,Onefitall_26,TSS,13160,0.069,0.141,0.133,0.123,0.128,0.12,0.082,0.156,0.116,0.097,13160,0.116,N,13160,20221211
20221210,Onefitall_26,TSS,13153,0.845,0.836,0.886,0.812,0.777,0.774,0.885,0.801,0.796,0.865,13153,0.827,C,13153,20221211
20221211,Onefitall_26,TSS,13162,0.078,0.134,0.14,0.125,0.125,0.132,0.083,0.149,0.122,0.093,13162,0.118,C,13162,20221212
20221211,Onefitall_26,TSS,"13156,13157,13161",0.78,0.706,0.806,0.793,0.819,0.79,0.816,0.721,0.797,0.898,13156,0.792,C,13156,20221212
20221211,Onefitall_26,TSS,13153,0.825,0.817,0.894,0.844,0.771,0.8,0.895,0.776,0.796,0.884,13153,0.83,C,13153,20221212
20221211,Onefitall_26,TSS,13160,0.018,0.098,0.027,0.019,0.087,0.043,0.032,0.172,0.04,0.028,13160,0.056,N,13160,20221212
20221213,Onefitall_26,TSS,13165,0.17,0.137,0.22,0.199,0.135,0.229,0.103,0.149,0.193,0.165,13165,0.17,M,13165,20221214
20221213,Onefitall_26,TSS,13164,0.11,0.097,0.181,0.051,0.088,0.161,0.076,0.128,0.14,0.07,13164,0.11,N,13164,20221214
20221213,Onefitall_26,TSS,13163,0.308,0.302,0.257,0.53,0.289,0.358,0.3,0.311,0.267,0.381,13163,0.33,C,13163,20221214
20221213,Onefitall_26,TSS,13162,0.02,0.106,0.029,0.023,0.088,0.045,0.036,0.162,0.042,0.03,13162,0.058,N,13162,20221214
20221213,Onefitall_26,TSS,13166,0.039,0.054,0.039,0.013,0.048,0.066,0.026,0.091,0.053,0.02,13166,0.044,N,13166,20221214
20221213,Onefitall_26,TSS,13160,0.506,0.566,0.462,0.716,0.461,0.39,0.448,0.466,0.492,0.65,13160,0.515,N,13160,20221214
20221214,Onefitall_26,TSS,13166,0.089,0.094,0.097,0.062,0.09,0.135,0.052,0.117,0.111,0.062,13166,0.09,N,13166,20221215
20221214,Onefitall_26,TSS,13162,0.018,0.1,0.026,0.019,0.084,0.044,0.033,0.164,0.038,0.025,13162,0.055,N,13162,20221215
20221214,Onefitall_26,TSS,13163,0.572,0.56,0.454,0.689,0.498,0.535,0.574,0.539,0.443,0.669,13163,0.553,C,13163,20221215
20221214,Onefitall_26,TSS,"13160,13167",0.148,0.305,0.134,0.286,0.265,0.198,0.16,0.336,0.194,0.243,13160,0.226,N,13167,20221215
20221214,Onefitall_26,TSS,13165,0.763,0.548,0.723,0.905,0.498,0.659,0.659,0.406,0.654,0.843,13165,0.665,M,13165,20221215
20221215,Onefitall_26,TSS,13163,0.88,0.8,0.842,0.864,0.758,0.766,0.83,0.754,0.781,0.892,13163,0.816,N,13163,20221216
20221215,Onefitall_26,TSS,"13160,13167",0.234,0.296,0.252,0.462,0.275,0.269,0.198,0.287,0.274,0.355,13160,0.29,N,13167,20221216
20221215,Onefitall_26,TSS,13166,0.099,0.162,0.091,0.192,0.16,0.175,0.089,0.184,0.137,0.145,13166,0.143,N,13166,20221216
20221215,Onefitall_26,TSS,13162,0.027,0.104,0.037,0.027,0.091,0.06,0.04,0.15,0.052,0.034,13162,0.062,N,13162,20221216
20221217,Onefitall_26,TSS,13162,0.119,0.118,0.166,0.093,0.113,0.174,0.082,0.137,0.149,0.098,13162,0.124,C,13162,20221218
20221217,Onefitall_26,TSS,13168,0.205,0.143,0.195,0.273,0.153,0.279,0.146,0.162,0.213,0.18,13168,0.194,N,13168,20221218
20221217,Onefitall_26,TSS,13163,0.79,0.759,0.708,0.726,0.711,0.694,0.771,0.737,0.663,0.796,13163,0.735,C,13163,20221218
20221217,Onefitall_26,TSS,13166,0.151,0.209,0.119,0.309,0.201,0.23,0.144,0.229,0.161,0.202,13166,0.195,N,13166,20221218
20221218,Onefitall_26,TSS,13163,0.833,0.769,0.79,0.803,0.765,0.776,0.828,0.736,0.744,0.868,13163,0.791,C,13163,20221219
20221218,Onefitall_26,TSS,13166,0.51,0.336,0.492,0.747,0.336,0.496,0.373,0.277,0.443,0.582,13166,0.459,N,13166,20221219
20221218,Onefitall_26,TSS,13168,0.061,0.082,0.043,0.046,0.085,0.106,0.043,0.131,0.077,0.041,13168,0.071,N,13168,20221219
20221219,Onefitall_26,TSS,13170,0.321,0.176,0.388,0.394,0.182,0.38,0.231,0.179,0.328,0.29,13170,0.286,C,13170,20221220
20221219,Onefitall_26,TSS,13169,0.816,0.785,0.918,0.909,0.864,0.86,0.914,0.778,0.87,0.953,13169,0.866,M,13169,20221220
20221219,Onefitall_26,TSS,13168,0.023,0.053,0.016,0.01,0.053,0.044,0.018,0.111,0.034,0.013,13168,0.037,N,13168,20221220
20221219,Onefitall_26,TSS,13163,0.759,0.671,0.727,0.777,0.71,0.759,0.789,0.648,0.698,0.861,13163,0.739,C,13163,20221220
20221220,Onefitall_26,TSS,13170,0.171,0.119,0.167,0.127,0.117,0.227,0.105,0.147,0.181,0.11,13170,0.147,C,13170,20221221
20221220,Onefitall_26,TSS,"13169,13171",0.857,0.818,0.927,0.918,0.895,0.872,0.917,0.814,0.897,0.951,13169,0.886,C,13171,20221221
20221220,Onefitall_26,TSS,13168,0.023,0.057,0.019,0.011,0.057,0.046,0.02,0.118,0.035,0.014,13168,0.04,N,13168,20221221
20221221,Onefitall_26,TSS,"13169,13171",0.79,0.768,0.874,0.846,0.86,0.821,0.878,0.784,0.831,0.926,13171,0.837,C,13171,20221222
20221221,Onefitall_26,TSS,13170,0.234,0.15,0.215,0.204,0.152,0.294,0.139,0.166,0.233,0.159,13170,0.194,C,13170,20221222
20221221,Onefitall_26,TSS,13168,0.03,0.062,0.022,0.012,0.059,0.055,0.023,0.121,0.04,0.016,13168,0.044,N,13168,20221222
20221222,Onefitall_26,TSS,"13169,13171",0.801,0.78,0.868,0.817,0.867,0.81,0.855,0.802,0.83,0.906,13171,0.833,C,13171,20221223
20221222,Onefitall_26,TSS,13168,0.087,0.096,0.069,0.059,0.095,0.135,0.059,0.136,0.095,0.053,13168,0.088,N,13168,20221223
20221222,Onefitall_26,TSS,13170,0.048,0.064,0.031,0.015,0.059,0.078,0.029,0.114,0.059,0.022,13170,0.051,N,13170,20221223
20221223,Onefitall_26,TSS,13168,0.167,0.124,0.185,0.159,0.124,0.231,0.115,0.147,0.178,0.123,13168,0.155,N,13168,20221224
20221223,Onefitall_26,TSS,13172,0.131,0.098,0.167,0.069,0.091,0.18,0.084,0.129,0.15,0.075,13172,0.117,N,13172,20221224
20221223,Onefitall_26,TSS,13170,0.043,0.059,0.03,0.011,0.052,0.07,0.025,0.107,0.053,0.019,13170,0.046,N,13170,20221224
20221224,Onefitall_26,TSS,13173,0.187,0.14,0.3,0.207,0.138,0.236,0.137,0.145,0.222,0.165,13173,0.187,N,13173,20221225
20221224,Onefitall_26,TSS,"13169,13171,13174",0.639,0.69,0.699,0.589,0.79,0.705,0.772,0.754,0.653,0.822,13169,0.711,C,13169,20221225
20221224,Onefitall_26,TSS,13172,0.067,0.068,0.066,0.028,0.061,0.101,0.041,0.104,0.077,0.034,13172,0.064,N,13172,20221225
20221225,Onefitall_26,TSS,13173,0.115,0.107,0.163,0.111,0.104,0.172,0.086,0.125,0.139,0.093,13173,0.121,N,13173,20221226
20221225,Onefitall_26,TSS,"13169,13171,13174",0.502,0.621,0.615,0.499,0.733,0.655,0.759,0.717,0.571,0.804,13169,0.647,C,13169,20221226
20221225,Onefitall_26,TSS,13172,0.018,0.039,0.011,0.006,0.033,0.03,0.013,0.093,0.024,0.01,13172,0.027,N,13172,20221226
20221226,Onefitall_26,TSS,"13169,13171,13174",0.507,0.612,0.64,0.528,0.74,0.667,0.778,0.706,0.596,0.833,13171,0.66,M,13169,20221227
20221226,Onefitall_26,TSS,13173,0.031,0.058,0.033,0.018,0.055,0.057,0.026,0.097,0.047,0.021,13173,0.044,N,13173,20221227
20221226,Onefitall_26,TSS,13172,0.017,0.04,0.01,0.005,0.033,0.029,0.013,0.098,0.022,0.008,13172,0.027,N,13172,20221227
20221227,Onefitall_26,TSS,13175,0.025,0.047,0.021,0.008,0.04,0.045,0.018,0.094,0.035,0.014,13175,0.034,N,13175,20221228
20221227,Onefitall_26,TSS,"13169,13171,13174",0.517,0.613,0.683,0.58,0.745,0.682,0.796,0.697,0.635,0.849,13169,0.679,C,13169,20221228
20221227,Onefitall_26,TSS,13173,0.023,0.053,0.023,0.011,0.051,0.045,0.022,0.098,0.036,0.017,13173,0.037,N,13173,20221228
20221228,Onefitall_26,TSS,13173,0.03,0.06,0.031,0.014,0.056,0.059,0.026,0.1,0.044,0.02,13173,0.044,N,13173,20221229
20221228,Onefitall_26,TSS,13176,0.779,0.694,0.766,0.858,0.601,0.64,0.748,0.606,0.667,0.834,13176,0.719,N,13176,20221229
20221228,Onefitall_26,TSS,13175,0.028,0.05,0.023,0.009,0.044,0.048,0.02,0.097,0.04,0.016,13175,0.037,N,13175,20221229
20221229,Onefitall_26,TSS,13176,0.672,0.669,0.596,0.766,0.557,0.544,0.669,0.607,0.546,0.741,13176,0.636,M,13176,20221230
20221229,Onefitall_26,TSS,13172,0.034,0.051,0.027,0.011,0.045,0.057,0.023,0.098,0.043,0.017,13172,0.04,N,13172,20221230
20221229,Onefitall_26,TSS,13173,0.026,0.053,0.024,0.01,0.05,0.049,0.021,0.099,0.039,0.018,13173,0.038,N,13173,20221230
20221230,Onefitall_26,TSS,13172,0.021,0.044,0.014,0.006,0.035,0.036,0.015,0.097,0.028,0.011,13172,0.03,N,13172,20221231
20221230,Onefitall_26,TSS,13173,0.043,0.065,0.045,0.018,0.06,0.076,0.031,0.106,0.062,0.029,13173,0.053,N,13173,20221231
20221230,Onefitall_26,TSS,13177,0.702,0.499,0.721,0.878,0.507,0.713,0.718,0.416,0.624,0.836,13177,0.661,C,13177,20221231
20221230,Onefitall_26,TSS,13176,0.838,0.798,0.723,0.815,0.709,0.684,0.805,0.724,0.725,0.811,13176,0.763,C,13176,20221231
20221231,Onefitall_26,TSS,13173,0.059,0.072,0.069,0.018,0.063,0.094,0.04,0.117,0.076,0.029,13173,0.063,N,13173,20230101
20221231,Onefitall_26,TSS,13176,0.482,0.561,0.296,0.542,0.469,0.417,0.438,0.545,0.378,0.497,13176,0.462,C,13176,20230101
20221231,Onefitall_26,TSS,13177,0.726,0.556,0.713,0.826,0.612,0.731,0.72,0.523,0.675,0.845,13177,0.692,C,13177,20230101
20221231,Onefitall_26,TSS,13179,0.823,0.773,0.78,0.856,0.65,0.585,0.776,0.609,0.765,0.865,13179,0.748,N,13179,20230101
20230101,Onefitall_26,TSS,13179,0.513,0.556,0.486,0.715,0.444,0.399,0.52,0.449,0.468,0.644,13179,0.519,N,13179,20230102
20230101,Onefitall_26,TSS,13176,0.325,0.374,0.193,0.473,0.342,0.346,0.271,0.388,0.266,0.392,13176,0.337,C,13176,20230102
20230101,Onefitall_26,TSS,13173,0.05,0.061,0.054,0.014,0.052,0.08,0.034,0.106,0.064,0.024,13173,0.053,N,13173,20230102
20230101,Onefitall_26,TSS,13177,0.463,0.383,0.348,0.496,0.464,0.514,0.418,0.437,0.415,0.576,13177,0.451,N,13177,20230102
20230101,Onefitall_26,TSS,13180,0.678,0.5,0.687,0.834,0.549,0.722,0.724,0.453,0.65,0.827,13180,0.662,C,13180,20230102
20230103,Onefitall_26,TSS,13180,0.789,0.588,0.713,0.826,0.64,0.715,0.631,0.539,0.71,0.832,13180,0.698,N,13180,20230104
